site_datatype_id,site_id,datatype_id,site_metadata.site_id,site_metadata.site_name,site_metadata.site_common_name,site_metadata.description,site_metadata.elevation,site_metadata.lat,site_metadata.longi,site_metadata.db_site_code,site_metadata.objecttype_id,site_metadata.objecttype_name,site_metadata.basin_id,site_metadata.hydrologic_unit,site_metadata.river_mile,site_metadata.segment_no,site_metadata.state_id,site_metadata.state_code,site_metadata.usgs_id,site_metadata.nws_code,site_metadata.shef_code,site_metadata.scs_id,site_metadata.parent_objecttype_id,site_metadata.parent_site_id,datatype_metadata.datatype_id,datatype_metadata.datatype_name,datatype_metadata.datatype_common_name,datatype_metadata.physical_quantity_name,datatype_metadata.unit_id,datatype_metadata.unit_name,datatype_metadata.unit_common_name,datatype_metadata.allowable_intervals,datatype_metadata.agen_id,datatype_metadata.cmmnt,last_meas_date,last_meas_val
2416,917,46,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2471,934,30,934,LEMON RESERVOIR,LEMON,,8150.0,37.39538,-107.66269,UC,7,,16,140801040703.0,0.0,0,6,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
2678,1094,17,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
2679,1094,49,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
2680,1094,29,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2681,1094,30,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
2682,1094,42,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2683,1094,43,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
2684,1119,17,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
2685,1119,49,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
2686,1119,29,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2687,1119,30,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
2688,1119,42,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2689,1119,43,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
2730,958,30,958,MCPHEE RESERVOIR,MCPHEE,,6760.0,37.57588,-108.57307,UC,7,,10,140300020601.0,0.0,0,6,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
3453,947,25,947,ROCKPORT RESERVOIR,ROCKPORT RESERVOIR,,6038.0,40.78944,-111.40263,UC,7,,4,160201010404.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3454,942,25,942,LOST CREEK RESERVOIR,LOST CREEK,,5917.0,41.18318,-111.39905,UC,7,,4,160201010606.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3455,946,25,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3456,964,25,964,JORDANELLE RESERVOIR,JORDANELLE,,6187.0,40.59833,-111.42304,UC,7,,5,160202030304.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3457,953,25,953,DEER CREEK RESERVOIR,DEER CREEK,,5420.0,40.40837,-111.52908,UC,7,,5,160202030405.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3458,962,25,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
3459,961,25,961,RIFLE GAP RESERVOIR,RIFLE GAP,,5943.0,39.6303,-107.7582,UC,7,,20,140100050505.0,0.0,0,6,,,RRGC2,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
4147,913,46,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4149,913,1197,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4150,913,1198,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4151,914,46,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4153,914,1197,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4154,914,1198,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4155,915,46,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4157,915,1197,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4158,915,1198,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4159,916,46,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4161,916,1197,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4162,916,1198,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4164,917,1197,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4165,917,1198,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4166,919,46,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4167,919,1197,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,1197,average bypass release,bypass release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
4168,919,1198,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4176,946,40,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,40,volume of power releases,power release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4177,953,40,953,DEER CREEK RESERVOIR,DEER CREEK,,5420.0,40.40837,-111.52908,UC,7,,5,160202030405.0,0.0,0,44,,,,,,0,0,40,volume of power releases,power release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
4258,932,30,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
5001,1998,17,1998,DILLON RESERVOIR,DILLON RESERVOIR,Data provided by ECAO in GP Region,9023.0,39.61614,-106.05487,UC,7,,20,140100020401.0,0.0,0,6,,,,,,7,1998,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
5002,1999,17,1999,GRANBY RESERVOIR,GRANBY RESERVOIR,Data provided by ECAO in GP Region,8284.0,40.15966,-105.86436,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,1999,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
5003,2000,17,2000,GREEN MOUNTAIN RESERVOIR,GREEN MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,7940.0,39.87964,-106.30589,UC,7,,20,140100020504.0,0.0,0,6,,,,,,7,2000,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
5005,2002,17,2002,RUEDI RESERVOIR,RUEDI RESERVOIR,Data provided by ECAO in GP Region,7749.0,39.36564,-106.8042,UC,7,,9,140100040505.0,0.0,0,6,,,,,,7,2002,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
5006,2003,17,2003,SHADOW MOUNTAIN RESERVOIR,SHADOW MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,8372.0,40.22698,-105.84385,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,2003,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
5008,2005,17,2005,WILLIAMS FORK RESERVOIR,WILLIAMS FORK,Data provided by ECAO in GP Region,7808.0,40.01882,-106.21381,UC,7,,20,140100010407.0,0.0,0,6,,,,,,7,2005,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
7599,912,89,912,TAYLOR PARK RESERVOIR,TAYLOR PARK,,9321.0,38.81844,-106.60592,UC,7,,11,140200010113.0,0.0,0,6,,,TPIC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7600,913,89,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7601,914,89,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7602,915,89,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7603,939,89,939,SILVER JACK RESERVOIR,SILVER JACK,,8934.0,38.22692,-107.54041,UC,7,,11,140200020901.0,0.0,0,6,,,SJAC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7604,945,89,945,PAONIA RESERVOIR,PAONIA,,6450.0,38.94919,-107.34347,UC,7,,11,140200040401.0,0.0,0,6,,,PRSC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7605,948,89,948,RIDGWAY RESERVOIR,RIDGWAY,,6861.0,38.23636,-107.75914,UC,7,,11,140200060209.0,0.0,0,6,,,RBSC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7606,951,89,951,CRAWFORD RESERVOIR,CRAWFORD,,6565.0,38.68294,-107.60285,UC,7,,11,140200021204.0,0.0,0,6,,,CRFC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7607,955,89,955,FRUITGROWERS RESERVOIR,FRUITGROWERS,,5475.0,38.82871,-107.94513,UC,7,,11,140200050105.0,0.0,0,6,,,FTGC2,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
7984,947,30,947,ROCKPORT RESERVOIR,ROCKPORT RESERVOIR,,6038.0,40.78944,-111.40263,UC,7,,4,160201010404.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
10111,1094,89,1094,CABALLO RESERVOIR,CABALLO,,4184.0,32.89646,-107.29219,UC,7,,2689,130301020206.0,0.0,0,31,,,,,,7,1094,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
10112,1119,89,1119,ELEPHANT BUTTE RESERVOIR,ELEPHANT BUTTE,,4343.0,33.15408,-107.19189,UC,7,,2689,130301010212.0,0.0,0,31,,,,,,7,1119,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14030,1998,49,1998,DILLON RESERVOIR,DILLON RESERVOIR,Data provided by ECAO in GP Region,9023.0,39.61614,-106.05487,UC,7,,20,140100020401.0,0.0,0,6,,,,,,7,1998,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14031,1999,49,1999,GRANBY RESERVOIR,GRANBY RESERVOIR,Data provided by ECAO in GP Region,8284.0,40.15966,-105.86436,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,1999,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14032,2000,49,2000,GREEN MOUNTAIN RESERVOIR,GREEN MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,7940.0,39.87964,-106.30589,UC,7,,20,140100020504.0,0.0,0,6,,,,,,7,2000,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14034,2002,49,2002,RUEDI RESERVOIR,RUEDI RESERVOIR,Data provided by ECAO in GP Region,7749.0,39.36564,-106.8042,UC,7,,9,140100040505.0,0.0,0,6,,,,,,7,2002,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14035,2003,49,2003,SHADOW MOUNTAIN RESERVOIR,SHADOW MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,8372.0,40.22698,-105.84385,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,2003,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14037,2005,49,2005,WILLIAMS FORK RESERVOIR,WILLIAMS FORK,Data provided by ECAO in GP Region,7808.0,40.01882,-106.21381,UC,7,,20,140100010407.0,0.0,0,6,,,,,,7,2005,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
14191,913,47,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14192,912,47,912,TAYLOR PARK RESERVOIR,TAYLOR PARK,,9321.0,38.81844,-106.60592,UC,7,,11,140200010113.0,0.0,0,6,,,TPIC2,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14193,915,47,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14195,914,47,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14197,917,47,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14198,917,89,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14199,916,47,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14200,916,89,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14202,919,47,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14203,919,89,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14204,920,47,920,NAVAJO RESERVOIR,NAVAJO,,6099.0,36.80063,-107.61203,UC,7,,16,140801011605.0,0.0,0,31,,,NVRN5,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14205,933,47,933,VALLECITO RESERVOIR,VALLECITO,,7613.0,37.37834,-107.57486000000002,UC,7,,16,140801011401.0,0.0,0,6,,,VCRC2,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14206,920,89,920,NAVAJO RESERVOIR,NAVAJO,,6099.0,36.80063,-107.61203,UC,7,,16,140801011605.0,0.0,0,31,,,NVRN5,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14279,940,89,940,EAST CANYON RESERVOIR,EAST CANYON,,5667.0,40.92027,-111.60099,UC,7,,4,160201020106.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
14281,940,47,940,EAST CANYON RESERVOIR,EAST CANYON,,5667.0,40.92027,-111.60099,UC,7,,4,160201020106.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
14282,940,43,940,EAST CANYON RESERVOIR,EAST CANYON,,5667.0,40.92027,-111.60099,UC,7,,4,160201020106.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
14283,940,30,940,EAST CANYON RESERVOIR,EAST CANYON,,5667.0,40.92027,-111.60099,UC,7,,4,160201020106.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
14304,946,89,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
